Area Type, Area, Area Name,SOC_CODE, Occupational Title, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
10,1,Capital Region,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",2040,"$69,190 ","$69,030 ","$49,800 ","$78,890 "
10,2,Central New York Region,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",2260,"$68,460 ","$64,360 ","$52,550 ","$76,420 "
10,3,Finger Lakes Region,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",2940,"$61,780 ","$59,000 ","$42,840 ","$71,250 "
10,4,Hudson Valley Region,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",6640,"$92,840 ","$91,660 ","$62,260 ","$108,130 "
10,5,Long Island Region,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",6590,"$103,580 ","$107,530 ","$79,200 ","$115,770 "
10,6,Mohawk Valley Region,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",1180,"$66,480 ","$63,060 ","$48,830 ","$75,310 "
10,7,New York City Region,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",14040,"$74,280 ","$73,980 ","$49,580 ","$86,630 "
10,8,North Country Region,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",870,"$67,190 ","$63,120 ","$45,850 ","$77,870 "
10,9,Southern Tier Region,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",970,"$59,710 ","$58,980 ","$44,710 ","$67,220 "
10,10,Western New York Region,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",2820,"$61,570 ","$60,600 ","$38,650 ","$73,030 "
10,1,Capital Region,25-2023,"Career/Technical  Education Teachers, Middle School",140,"$64,890 ","$64,630 ","$39,460 ","$77,610 "
10,2,Central New York Region,25-2023,"Career/Technical  Education Teachers, Middle School",220,"$67,460 ","$64,930 ","$54,350 ","$74,020 "
10,3,Finger Lakes Region,25-2023,"Career/Technical  Education Teachers, Middle School",150,"$61,970 ","$59,170 ","$42,380 ","$71,770 "
10,4,Hudson Valley Region,25-2023,"Career/Technical  Education Teachers, Middle School",260,"$86,030 ","$79,780 ","$61,680 ","$98,210 "
10,5,Long Island Region,25-2023,"Career/Technical  Education Teachers, Middle School",320,"$104,790 ","$110,690 ","$77,070 ","$118,650 "
10,6,Mohawk Valley Region,25-2023,"Career/Technical  Education Teachers, Middle School",70,"$67,610 ","$66,540 ","$51,470 ","$75,670 "
10,7,New York City Region,25-2023,"Career/Technical  Education Teachers, Middle School",n/a,"$62,660 ","$59,760 ","$40,810 ","$73,580 "
10,8,North Country Region,25-2023,"Career/Technical  Education Teachers, Middle School",40,"$71,540 ","$70,290 ","$55,240 ","$79,690 "
10,9,Southern Tier Region,25-2023,"Career/Technical  Education Teachers, Middle School",70,"$60,680 ","$61,170 ","$40,350 ","$70,840 "
10,10,Western New York Region,25-2023,"Career/Technical  Education Teachers, Middle School",260,"$63,210 ","$61,690 ","$49,270 ","$70,170 "
10,1,Capital Region,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",4320,"$70,100 ","$67,270 ","$49,030 ","$80,640 "
10,2,Central New York Region,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",2360,"$73,400 ","$68,690 ","$50,360 ","$84,930 "
10,3,Finger Lakes Region,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",6250,"$60,340 ","$58,950 ","$42,070 ","$69,480 "
10,4,Hudson Valley Region,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",10210,"$105,480 ","$101,380 ","$70,670 ","$122,880 "
10,5,Long Island Region,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",11470,"$100,660 ","$106,260 ","$70,140 ","$115,920 "
10,6,Mohawk Valley Region,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1960,"$61,610 ","$60,910 ","$44,660 ","$70,080 "
10,7,New York City Region,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",19670,"$81,400 ","$79,730 ","$58,100 ","$93,050 "
10,8,North Country Region,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1440,"$58,690 ","$58,940 ","$44,570 ","$65,760 "
10,9,Southern Tier Region,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",2690,"$63,200 ","$60,480 ","$46,660 ","$71,470 "
10,10,Western New York Region,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",5510,"$67,840 ","$64,170 ","$46,190 ","$78,660 "
10,1,Capital Region,25-2032,"Career/Technical Education Teachers, Secondary School",420,"$66,880 ","$63,470 ","$50,160 ","$75,250 "
10,2,Central New York Region,25-2032,"Career/Technical Education Teachers, Secondary School",190,"$75,920 ","$74,380 ","$55,010 ","$86,370 "
10,3,Finger Lakes Region,25-2032,"Career/Technical Education Teachers, Secondary School",530,"$66,450 ","$63,530 ","$48,570 ","$75,390 "
10,4,Hudson Valley Region,25-2032,"Career/Technical Education Teachers, Secondary School",330,"$80,750 ","$78,560 ","$59,190 ","$91,530 "
10,5,Long Island Region,25-2032,"Career/Technical Education Teachers, Secondary School",580,"$93,930 ","$95,220 ","$62,660 ","$109,560 "
10,6,Mohawk Valley Region,25-2032,"Career/Technical Education Teachers, Secondary School",220,"$60,910 ","$60,280 ","$42,640 ","$70,050 "
10,7,New York City Region,25-2032,"Career/Technical Education Teachers, Secondary School",660,"$89,900 ","$91,630 ","$64,000 ","$102,850 "
10,8,North Country Region,25-2032,"Career/Technical Education Teachers, Secondary School",440,"$56,360 ","$54,960 ","$44,280 ","$62,400 "
10,9,Southern Tier Region,25-2032,"Career/Technical Education Teachers, Secondary School",190,"$62,060 ","$61,510 ","$48,430 ","$68,880 "
10,10,Western New York Region,25-2032,"Career/Technical Education Teachers, Secondary School",610,"$63,520 ","$60,590 ","$46,420 ","$72,060 "
10,1,Capital Region,25-2051,"Special Education Teachers, Preschool",400,"$55,780 ","$50,460 ","$28,980 ","$69,180 "
10,2,Central New York Region,25-2051,"Special Education Teachers, Preschool",250,"$58,480 ","$53,950 ","$36,390 ","$69,530 "
10,3,Finger Lakes Region,25-2051,"Special Education Teachers, Preschool",100,"$53,120 ","$48,960 ","$39,080 ","$60,130 "
10,4,Hudson Valley Region,25-2051,"Special Education Teachers, Preschool",260,"$69,860 ","$69,670 ","$47,490 ","$81,040 "
10,5,Long Island Region,25-2051,"Special Education Teachers, Preschool",800,"$75,950 ","$65,960 ","$44,340 ","$91,760 "
10,6,Mohawk Valley Region,25-2051,"Special Education Teachers, Preschool",100,"$44,230 ","$42,280 ","$24,510 ","$54,090 "
10,7,New York City Region,25-2051,"Special Education Teachers, Preschool",1890,"$76,080 ","$69,990 ","$42,060 ","$93,090 "
10,8,North Country Region,25-2051,"Special Education Teachers, Preschool",n/a,"$48,230 ","$48,070 ","$41,590 ","$51,550 "
10,9,Southern Tier Region,25-2051,"Special Education Teachers, Preschool",90,"$61,620 ","$56,110 ","$37,030 ","$73,910 "
10,10,Western New York Region,25-2051,"Special Education Teachers, Preschool",370,"$50,320 ","$46,760 ","$31,090 ","$59,940 "
10,1,Capital Region,25-2052,"Special Education Teachers, Kindergarten and Elementary School",1010,"$65,520 ","$64,620 ","$46,780 ","$74,890 "
10,2,Central New York Region,25-2052,"Special Education Teachers, Kindergarten and Elementary School",550,"$65,270 ","$64,250 ","$51,290 ","$72,260 "
10,3,Finger Lakes Region,25-2052,"Special Education Teachers, Kindergarten and Elementary School",1200,"$62,690 ","$59,950 ","$46,000 ","$71,040 "
10,4,Hudson Valley Region,25-2052,"Special Education Teachers, Kindergarten and Elementary School",3300,"$84,180 ","$83,520 ","$52,380 ","$100,090 "
10,5,Long Island Region,25-2052,"Special Education Teachers, Kindergarten and Elementary School",3940,"$88,880 ","$92,820 ","$52,380 ","$107,130 "
10,6,Mohawk Valley Region,25-2052,"Special Education Teachers, Kindergarten and Elementary School",490,"$60,700 ","$60,010 ","$44,530 ","$68,780 "
10,7,New York City Region,25-2052,"Special Education Teachers, Kindergarten and Elementary School",8370,"$69,090 ","$65,950 ","$46,260 ","$80,510 "
10,8,North Country Region,25-2052,"Special Education Teachers, Kindergarten and Elementary School",280,"$57,370 ","$55,860 ","$44,540 ","$63,790 "
10,9,Southern Tier Region,25-2052,"Special Education Teachers, Kindergarten and Elementary School",720,"$60,820 ","$58,210 ","$46,890 ","$67,780 "
10,10,Western New York Region,25-2052,"Special Education Teachers, Kindergarten and Elementary School",1510,"$61,730 ","$57,130 ","$42,100 ","$71,550 "
10,1,Capital Region,25-2053,"Special Education Teachers, Middle School",450,"$70,150 ","$68,730 ","$52,450 ","$79,000 "
10,2,Central New York Region,25-2053,"Special Education Teachers, Middle School",400,"$71,620 ","$67,090 ","$55,970 ","$79,440 "
10,3,Finger Lakes Region,25-2053,"Special Education Teachers, Middle School",890,"$60,040 ","$57,990 ","$43,720 ","$68,190 "
10,4,Hudson Valley Region,25-2053,"Special Education Teachers, Middle School",1410,"$92,440 ","$90,290 ","$62,850 ","$107,230 "
10,5,Long Island Region,25-2053,"Special Education Teachers, Middle School",1810,"$98,570 ","$100,730 ","$72,420 ","$111,650 "
10,6,Mohawk Valley Region,25-2053,"Special Education Teachers, Middle School",270,"$66,840 ","$63,190 ","$48,100 ","$76,210 "
10,7,New York City Region,25-2053,"Special Education Teachers, Middle School",4980,"$77,000 ","$73,450 ","$55,830 ","$87,580 "
10,8,North Country Region,25-2053,"Special Education Teachers, Middle School",170,"$66,080 ","$61,210 ","$50,670 ","$73,780 "
10,9,Southern Tier Region,25-2053,"Special Education Teachers, Middle School",260,"$64,350 ","$61,250 ","$51,290 ","$70,880 "
10,10,Western New York Region,25-2053,"Special Education Teachers, Middle School",670,"$65,420 ","$62,260 ","$46,330 ","$74,960 "
10,1,Capital Region,25-2054,"Special Education Teachers, Secondary School",860,"$71,510 ","$69,930 ","$52,890 ","$80,810 "
10,2,Central New York Region,25-2054,"Special Education Teachers, Secondary School",390,"$77,390 ","$68,540 ","$54,820 ","$88,670 "
10,3,Finger Lakes Region,25-2054,"Special Education Teachers, Secondary School",1570,"$65,030 ","$62,710 ","$46,450 ","$74,320 "
10,4,Hudson Valley Region,25-2054,"Special Education Teachers, Secondary School",3100,"$108,700 ","$91,700 ","$63,010 ","$131,550 "
10,5,Long Island Region,25-2054,"Special Education Teachers, Secondary School",2420,"$96,800 ","$99,880 ","$64,910 ","$112,740 "
10,6,Mohawk Valley Region,25-2054,"Special Education Teachers, Secondary School",420,"$62,480 ","$61,440 ","$47,400 ","$70,020 "
10,7,New York City Region,25-2054,"Special Education Teachers, Secondary School",6530,"$85,180 ","$78,990 ","$57,290 ","$99,120 "
10,8,North Country Region,25-2054,"Special Education Teachers, Secondary School",270,"$61,920 ","$60,740 ","$49,930 ","$67,920 "
10,9,Southern Tier Region,25-2054,"Special Education Teachers, Secondary School",540,"$61,280 ","$59,630 ","$50,040 ","$66,900 "
10,10,Western New York Region,25-2054,"Special Education Teachers, Secondary School",1180,"$63,480 ","$60,300 ","$44,140 ","$73,150 "
10,1,Capital Region,25-2059,"Special Education Teachers, All Other",60,"$53,530 ","$48,340 ","$40,400 ","$60,100 "
10,3,Finger Lakes Region,25-2059,"Special Education Teachers, All Other",n/a,"$49,290 ","$48,350 ","$41,610 ","$53,120 "
10,5,Long Island Region,25-2059,"Special Education Teachers, All Other",n/a,"$80,090 ","$74,790 ","$59,020 ","$90,630 "
10,7,New York City Region,25-2059,"Special Education Teachers, All Other",650,"$112,920 ","$135,690 ","$49,890 ","$144,430 "
10,8,North Country Region,25-2059,"Special Education Teachers, All Other",20,"$49,180 ","$47,380 ","$38,890 ","$54,330 "
10,10,Western New York Region,25-2059,"Special Education Teachers, All Other",140,"$50,210 ","$46,920 ","$41,370 ","$54,630 "
10,1,Capital Region,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,180,"$64,720 ","$62,390 ","$43,070 ","$75,540 "
10,2,Central New York Region,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,520,"$70,850 ","$68,490 ","$44,760 ","$83,890 "
10,3,Finger Lakes Region,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,130,"$45,520 ","$39,900 ","$25,970 ","$55,300 "
10,4,Hudson Valley Region,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,640,"$79,580 ","$72,260 ","$47,600 ","$95,560 "
10,5,Long Island Region,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,490,"$70,750 ","$72,230 ","$41,220 ","$85,520 "
10,6,Mohawk Valley Region,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,140,"$44,660 ","$43,600 ","$33,560 ","$50,210 "
10,7,New York City Region,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,2480,"$73,250 ","$71,230 ","$43,300 ","$88,230 "
10,8,North Country Region,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,30,"$64,390 ","$61,560 ","$42,090 ","$75,540 "
10,9,Southern Tier Region,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,100,"$58,210 ","$54,140 ","$41,820 ","$66,410 "
10,10,Western New York Region,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,290,"$62,130 ","$64,500 ","$45,640 ","$70,370 "
10,1,Capital Region,25-3021,Self-Enrichment Education Teachers,1560,"$42,760 ","$40,070 ","$24,640 ","$51,810 "
10,2,Central New York Region,25-3021,Self-Enrichment Education Teachers,760,"$38,920 ","$37,630 ","$22,040 ","$47,370 "
10,3,Finger Lakes Region,25-3021,Self-Enrichment Education Teachers,1820,"$42,170 ","$39,130 ","$24,850 ","$50,830 "
10,4,Hudson Valley Region,25-3021,Self-Enrichment Education Teachers,4770,"$55,470 ","$40,520 ","$25,010 ","$70,710 "
10,5,Long Island Region,25-3021,Self-Enrichment Education Teachers,5580,"$39,460 ","$35,140 ","$22,950 ","$47,720 "
10,6,Mohawk Valley Region,25-3021,Self-Enrichment Education Teachers,650,"$41,150 ","$37,000 ","$24,900 ","$49,280 "
10,7,New York City Region,25-3021,Self-Enrichment Education Teachers,16440,"$63,530 ","$54,740 ","$30,790 ","$79,910 "
10,8,North Country Region,25-3021,Self-Enrichment Education Teachers,230,"$46,280 ","$40,680 ","$31,920 ","$53,470 "
10,9,Southern Tier Region,25-3021,Self-Enrichment Education Teachers,640,"$43,020 ","$39,220 ","$24,410 ","$52,320 "
10,10,Western New York Region,25-3021,Self-Enrichment Education Teachers,1550,"$43,300 ","$38,960 ","$25,420 ","$52,250 "
10,1,Capital Region,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",750,"$42,530 ","$39,770 ","$23,400 ","$52,100 "
10,2,Central New York Region,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",220,"$51,230 ","$54,340 ","$31,430 ","$61,130 "
10,3,Finger Lakes Region,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",480,"$55,950 ","$56,790 ","$37,450 ","$65,200 "
10,4,Hudson Valley Region,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",1520,"$79,530 ","$40,290 ","$23,170 ","$107,720 "
10,5,Long Island Region,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",1410,"$81,100 ","$40,410 ","$21,630 ","$110,830 "
10,6,Mohawk Valley Region,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",270,"$49,550 ","$44,740 ","$24,270 ","$62,190 "
10,7,New York City Region,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",10450,"$53,840 ","$37,940 ","$22,180 ","$69,660 "
10,8,North Country Region,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",210,"$53,970 ","$55,220 ","$34,750 ","$63,570 "
10,9,Southern Tier Region,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",200,"$55,740 ","$55,900 ","$42,170 ","$62,530 "
10,10,Western New York Region,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",570,"$41,540 ","$38,210 ","$25,020 ","$49,800 "
10,1,Capital Region,25-3098,Substitute teachers,4190,"$30,360 ","$29,390 ","$22,610 ","$34,230 "
10,2,Central New York Region,25-3098,Substitute teachers,2840,"$30,170 ","$28,350 ","$21,870 ","$34,310 "
10,3,Finger Lakes Region,25-3098,Substitute teachers,3570,"$30,380 ","$26,390 ","$22,160 ","$34,490 "
10,4,Hudson Valley Region,25-3098,Substitute teachers,6180,"$33,450 ","$30,200 ","$23,550 ","$38,390 "
10,5,Long Island Region,25-3098,Substitute teachers,8500,"$37,690 ","$36,800 ","$27,170 ","$42,960 "
10,6,Mohawk Valley Region,25-3098,Substitute teachers,1480,"$28,500 ","$26,260 ","$22,080 ","$31,700 "
10,7,New York City Region,25-3098,Substitute teachers,8930,"$54,470 ","$46,790 ","$38,930 ","$62,230 "
10,8,North Country Region,25-3098,Substitute teachers,1610,"$27,510 ","$26,970 ","$22,040 ","$30,240 "
10,9,Southern Tier Region,25-3098,Substitute teachers,2420,"$33,020 ","$32,790 ","$23,360 ","$37,840 "
10,10,Western New York Region,25-3098,Substitute teachers,3450,"$30,790 ","$29,800 ","$24,730 ","$33,820 "
10,1,Capital Region,25-4011,Archivists,n/a,"$58,090 ","$52,190 ","$42,310 ","$65,970 "
10,2,Central New York Region,25-4011,Archivists,n/a,"$47,380 ","$39,920 ","$24,430 ","$58,860 "
10,3,Finger Lakes Region,25-4011,Archivists,n/a,"$53,450 ","$53,440 ","$34,640 ","$62,850 "
10,4,Hudson Valley Region,25-4011,Archivists,n/a,"$65,380 ","$61,590 ","$50,460 ","$72,840 "
10,5,Long Island Region,25-4011,Archivists,n/a,"$59,430 ","$54,760 ","$35,920 ","$71,190 "
10,6,Mohawk Valley Region,25-4011,Archivists,n/a,"$53,410 ","$48,860 ","$39,500 ","$60,360 "
10,7,New York City Region,25-4011,Archivists,640,"$54,660 ","$49,130 ","$36,270 ","$63,850 "
10,9,Southern Tier Region,25-4011,Archivists,n/a,"$62,500 ","$60,810 ","$37,830 ","$74,840 "
10,10,Western New York Region,25-4011,Archivists,n/a,"$44,230 ","$42,020 ","$28,800 ","$51,940 "
10,1,Capital Region,25-4012,Curators,80,"$71,500 ","$73,310 ","$40,950 ","$86,770 "
10,2,Central New York Region,25-4012,Curators,n/a,"$56,750 ","$53,950 ","$36,360 ","$66,940 "
10,3,Finger Lakes Region,25-4012,Curators,60,"$49,930 ","$47,820 ","$33,910 ","$57,940 "
